server,timestamp,elapsed_s,goodput_bps,goodput_mbps,bytes_acked,snd_cwnd,rtt_us,rtt_ms,rttvar_us,retransmits,total_retrans,lost,pacing_rate,delivery_rate,snd_ssthresh,cc_algo
105.235.237.2:5205,1773104707.490363,41.142,33667148.78214073,33.667148782140735,144381086,852,301989,301.989,1068,0,324,0,4902269,2503278,832,cubic
105.235.237.2:5205,1773104708.7116342,42.363,37504473.31590473,37.50447331590473,150106478,918,286386,286.386,737,0,324,0,5569806,4590169,832,cubic
105.235.237.2:5205,1773104709.8784575,43.53,29753644.28109126,29.753644281091262,154446134,958,433153,433.153,4112,0,324,0,3843031,3103905,832,cubic
105.235.237.2:5205,1773104711.24619,44.898,25315312.29269024,25.31531229269024,158774206,988,479536,479.536,3589,0,324,0,3580019,2993881,832,cubic
speed.mymanga.pro:9215,1773104716.0924866,1.126,689491.3688083029,0.6894913688083029,97054,77,356282,356.282,1625,0,0,0,625884,148421,2147483647,cubic
speed.mymanga.pro:9215,1773104717.6310906,2.665,2642644.854889993,2.6426448548899932,605302,106,402922,402.922,719,0,0,0,456970,271329,90,cubic
speed.mymanga.pro:9215,1773104719.1650004,4.199,3708004.218139405,3.708004218139405,1316270,131,398736,398.736,1459,0,0,0,570867,438738,90,cubic
speed.mymanga.pro:9215,1773104720.7007425,5.734,4261757.385400526,4.261757385400526,2134390,159,377475,377.475,1874,0,0,0,731911,588775,90,cubic
speed.mymanga.pro:9215,1773104722.3408182,7.374,4838215.747832236,4.838215747832236,3126270,193,400170,400.17,957,0,0,0,838034,646581,90,cubic
speed.mymanga.pro:9215,1773104723.8771472,8.911,6235622.58263322,6.235622582633219,4323766,268,347226,347.226,4708,0,0,0,1341133,928548,90,cubic
speed.mymanga.pro:9215,1773104725.5137477,10.547,7233804.487179069,7.233804487179069,5803622,378,405103,405.103,703,0,0,0,1621345,500278,90,cubic
speed.mymanga.pro:9215,1773104726.9319067,11.966,14163895.50559481,14.16389550559481,8314454,536,337826,337.826,5173,0,0,0,2756898,2090789,90,cubic
speed.mymanga.pro:9215,1773104727.9831505,13.017,21829288.68829339,21.82928868829339,11182942,697,324798,324.798,1729,0,0,0,3728799,2889986,90,cubic
speed.mymanga.pro:9215,1773104729.2329588,14.267,27768789.566930354,27.768789566930355,15521150,917,328017,328.017,1187,0,0,0,4857602,3766650,90,cubic
speed.mymanga.pro:9215,1773104730.2912338,15.325,32717938.637610286,32.71793863761029,19849222,1132,326928,326.928,2500,0,0,0,6016488,4297327,90,cubic
speed.mymanga.pro:9215,1773104731.5417988,16.575,37070576.95611687,37.07057695611687,25644118,1428,426744,426.744,834,0,0,0,5814467,4524313,90,cubic
speed.mymanga.pro:9215,1773104732.784573,17.818,36976730.141776815,36.97673014177681,31388334,1772,463095,463.095,799,0,0,0,6648802,5115092,90,cubic
speed.mymanga.pro:9215,1773104734.3572142,19.391,40162917.41576302,40.16291741576302,39283566,1457,569253,569.253,2308,0,1,0,4447372,5222632,1457,cubic
speed.mymanga.pro:9215,1773104735.4901254,20.524,27402959.60971208,27.40295960971208,43164206,1065,334673,334.673,1349,0,340,0,5529401,4312288,1065,cubic
speed.mymanga.pro:9215,1773104736.6908681,21.724,32550200.220492903,32.550200220492904,48049758,793,319429,319.429,1556,0,341,0,4313683,3470914,769,cubic
speed.mymanga.pro:9215,1773104737.898237,22.932,28533795.600075196,28.533795600075198,52356110,853,316951,316.951,612,0,341,0,4676339,3801994,769,cubic
speed.mymanga.pro:9215,1773104738.9812775,24.015,31809352.252611224,31.809352252611223,56662462,891,327704,327.704,1268,0,341,0,4724388,3764075,769,cubic
speed.mymanga.pro:9215,1773104740.0450754,25.079,32395625.48120842,32.39562548120842,60970262,914,317343,317.343,894,0,341,0,5004573,4131182,769,cubic
speed.mymanga.pro:9215,1773104741.0903928,26.124,32835377.680435017,32.835377680435016,65260686,927,318966,318.966,704,0,341,0,5049915,4193720,769,cubic
speed.mymanga.pro:9215,1773104742.1350024,27.169,33179218.1210414,33.1792181210414,69593102,933,317745,317.745,784,0,341,0,5102142,4248952,769,cubic
speed.mymanga.pro:9215,1773104743.1394343,28.173,34068147.23311131,34.068147233111304,73870494,934,318487,318.487,1043,0,341,0,5095701,4217616,769,cubic
speed.mymanga.pro:9215,1773104744.165531,29.199,33405292.04317433,33.40529204317433,78155126,934,318968,318.968,719,0,341,0,5088016,4170658,769,cubic
speed.mymanga.pro:9215,1773104745.1976757,30.231,33467676.72951118,33.467676729511176,82473062,936,329364,329.364,5520,0,341,0,4937971,4150864,769,cubic
speed.mymanga.pro:9215,1773104746.2190034,31.253,33674691.1449463,33.6746911449463,86772174,940,319192,319.192,1612,0,341,0,5117112,4218427,769,cubic
speed.mymanga.pro:9215,1773104747.2376912,32.271,33739218.75590952,33.73921875590952,91068390,951,319952,319.952,577,0,341,0,5164694,4286581,769,cubic
speed.mymanga.pro:9215,1773104748.2460873,33.28,34152482.677591786,34.152482677591784,95373294,970,318600,318.6,1496,0,341,0,5290230,4340967,769,cubic
speed.mymanga.pro:9215,1773104749.5315745,34.565,35667000.72323583,35.66700072323583,101104478,1010,316798,316.798,340,0,341,0,5539727,4545780,769,cubic
speed.mymanga.pro:9215,1773104750.7543893,35.788,37618177.390294954,37.61817739029495,106854486,1072,318189,318.189,1574,0,341,0,5854085,4781280,769,cubic
speed.mymanga.pro:9215,1773104751.9579875,36.992,37987798.32615336,37.98779832615336,112569742,1154,328965,328.965,3463,0,341,0,6095452,4720689,769,cubic
speed.mymanga.pro:9215,1773104753.1109977,38.145,39905675.419217445,39.905675419217445,118321198,1260,327671,327.671,782,0,341,0,6681613,4950842,769,cubic
speed.mymanga.pro:9215,1773104754.2812555,39.315,39367024.7129924,39.3670247129924,124079894,1397,360785,360.785,2588,0,341,0,6728172,5270513,769,cubic
speed.mymanga.pro:9215,1773104755.3262272,40.36,33433770.35963302,33.43377035963302,128447062,1528,536038,536.038,4997,0,341,0,4953103,3900340,769,cubic
speed.mymanga.pro:9215,1773104756.4846451,41.518,29889537.100765485,29.889537100765484,132775134,1713,588707,588.707,438,0,341,0,5056004,3729778,769,cubic
speed.mymanga.pro:9215,1773104757.7385957,42.772,26939498.34359106,26.93949834359106,136997734,1947,767105,767.105,3014,0,341,0,4410227,3394847,769,cubic
speed.mymanga.pro:9215,1773104758.954945,43.989,36262160.633976765,36.26216063397676,142511166,2250,638662,638.662,5267,0,341,0,6121541,4293121,769,cubic
speedtestfl.telecom.mu:5204,1773104765.0418837,1.532,680887.9144309043,0.6808879144309044,130358,35,400970,400.97,998,0,0,0,151672,121555,35,cubic
speedtestfl.telecom.mu:5204,1773104766.0645022,2.554,1223400.4769422917,1.2234004769422917,286742,38,382968,382.968,977,0,0,0,172413,139573,35,cubic
speedtestfl.telecom.mu:5204,1773104767.6004283,4.09,1289687.046380388,1.289687046380388,534350,53,405794,405.794,720,0,0,0,226944,173208,35,cubic
speedtestfl.telecom.mu:5204,1773104769.0342789,5.524,2043973.1654044185,2.0439731654044184,900694,89,375716,375.716,1526,0,0,0,411603,284649,35,cubic
speedtestfl.telecom.mu:5204,1773104770.1606343,6.65,3157340.89757057,3.15734089757057,1345230,131,359877,359.877,817,0,0,0,632509,459425,35,cubic
speedtestfl.telecom.mu:5204,1773104771.5955431,8.085,4335193.783780659,4.3351937837806584,2122806,200,388819,388.819,422,0,0,0,893782,660323,35,cubic
speedtestfl.telecom.mu:5204,1773104772.8248267,9.315,5654024.964289102,5.654024964289102,2991606,288,403774,403.774,250,0,0,0,1239377,219239,35,cubic
speedtestfl.telecom.mu:5204,1773104774.3926806,10.882,10203440.33220155,10.20344033220155,4991294,451,329807,329.807,3187,0,0,0,2376109,447023,35,cubic
speedtestfl.telecom.mu:5204,1773104775.6108797,12.101,16859668.86590363,16.859668865903632,7558598,639,408909,408.909,1906,0,0,0,2715335,1945806,35,cubic
speedtestfl.telecom.mu:5204,1773104776.9182801,13.408,19386402.772753473,19.386402772753474,10726822,854,443188,443.188,1955,0,0,0,3348261,2544386,35,cubic
speedtestfl.telecom.mu:5204,1773104778.2253387,14.715,22555439.07075279,22.55543907075279,14411982,646,315582,315.582,725,0,2,0,3556878,2688680,602,cubic
speedtestfl.telecom.mu:5204,1773104779.6183014,16.108,24748677.150028523,24.748677150028524,18721230,738,316787,316.787,1086,0,2,0,4047982,3283467,602,cubic
speedtestfl.telecom.mu:5204,1773104780.81493,17.305,28731816.07556529,28.73181607556529,23018894,793,321584,321.584,1508,0,2,0,4284773,3500041,602,cubic
speedtestfl.telecom.mu:5204,1773104782.0296512,18.519,28465988.67201972,28.46598867201972,27341174,828,312813,312.813,1312,0,2,0,4599325,3789245,602,cubic
speedtestfl.telecom.mu:5204,1773104783.14557,19.635,30820247.581164673,30.820247581164672,31640286,848,312498,312.498,995,0,2,0,4715168,3910153,602,cubic
speedtestfl.telecom.mu:5204,1773104784.2559917,20.746,31014553.584631577,31.014553584631578,35945190,857,318218,318.218,1123,0,2,0,4679556,3865103,602,cubic
speedtestfl.telecom.mu:5204,1773104785.3278372,21.818,32001088.769911155,32.001088769911156,40232718,860,312876,312.876,621,0,2,0,4776119,3968920,602,cubic
speedtestfl.telecom.mu:5204,1773104786.4423938,22.932,30878705.947895404,30.878705947895405,44534726,860,312931,312.931,925,0,2,0,4775277,3843504,602,cubic
speedtestfl.telecom.mu:5204,1773104787.5606601,24.05,30817702.940570094,30.817702940570094,48842526,861,327227,327.227,1371,0,2,0,4571974,3706783,602,cubic
speedtestfl.telecom.mu:5204,1773104788.6424327,25.132,31846634.946963634,31.846634946963633,53148878,865,326119,326.119,973,0,2,0,4608810,3821811,602,cubic
speedtestfl.telecom.mu:5204,1773104789.7193255,26.209,31980184.389740027,31.980184389740028,57453782,876,312757,312.757,700,0,2,0,4866835,3915910,602,cubic
speedtestfl.telecom.mu:5204,1773104790.7917483,27.281,32016269.916989677,32.01626991698968,61745654,896,321509,321.509,2210,0,2,0,4842442,4010767,602,cubic
speedtestfl.telecom.mu:5204,1773104791.8413515,28.331,32811667.51307607,32.811667513076074,66050558,927,316894,316.894,708,0,2,0,5082942,4139925,602,cubic
speedtestfl.telecom.mu:5204,1773104792.8848171,29.375,33093475.746722806,33.09347574672281,70367046,971,353625,353.625,949,0,2,0,4771176,3920674,602,cubic
speedtestfl.telecom.mu:5204,1773104794.1231189,30.613,27858437.483939163,27.858437483939163,74679190,1043,393532,393.532,4318,0,2,0,4605257,3033509,602,cubic
speedtestfl.telecom.mu:5204,1773104795.2979298,31.788,29364004.368573688,29.36400436857369,78991334,1138,441487,441.487,4068,0,2,0,4478928,3583463,602,cubic
speedtestfl.telecom.mu:5204,1773104796.437527,32.927,30281521.120943334,30.281521120943335,83304926,1261,417078,417.078,1695,0,2,0,5253486,4045093,602,cubic
speedtestfl.telecom.mu:5204,1773104797.4485054,33.938,34214204.711472236,34.214204711472235,87628654,1394,444623,444.623,393,0,2,0,5447793,4329409,602,cubic
speedtestfl.telecom.mu:5204,1773104798.7406979,35.23,35750860.23327001,35.75086023327001,93403278,1588,536818,536.818,9626,0,2,0,5140119,4016444,602,cubic
speedtestfl.telecom.mu:5204,1773104799.755074,36.245,33608549.99091525,33.60854999091524,97664742,1780,568104,568.104,727,0,2,0,5444295,3915608,602,cubic
speedtestfl.telecom.mu:5204,1773104800.7790818,37.269,32882624.615472876,32.88262461547288,101873750,1998,630314,630.314,721,0,2,0,5507580,4256410,602,cubic
speedtestfl.telecom.mu:5204,1773104801.7886121,38.278,33473118.93834815,33.47311893834815,106097766,2247,630405,630.405,1068,0,2,0,6193449,4063037,602,cubic
speedtestfl.telecom.mu:5204,1773104802.9521124,39.442,24909387.454436142,24.909387454436143,109720526,1681,716836,716.836,10340,2,5,2,4074717,4652369,1681,cubic
speedtestfl.telecom.mu:5204,1773104804.1875966,40.677,37836478.1230769,37.8364781230769,115563822,1201,377708,377.708,411,0,552,0,5525044,4457458,1201,cubic
speedtestfl.telecom.mu:5204,1773104805.4095745,41.899,34245698.15631059,34.24569815631059,120794758,1285,459768,459.768,1505,0,552,0,4856395,3957853,1201,cubic
speedtestfl.telecom.mu:5204,1773104806.6353052,43.125,37415280.197558224,37.415280197558225,126527390,1357,404870,404.87,1822,0,552,0,5823900,4755552,1201,cubic
speedtestfl.telecom.mu:5204,1773104807.8960164,44.386,36533334.71824344,36.533334718243445,132284638,1405,430352,430.352,654,0,552,0,5672856,4675843,1201,cubic
speedtest.telecom.mu:5203,1773104827.5070863,1.524,608318.1334854042,0.6083181334854042,115878,28,404376,404.376,1711,0,0,0,120315,90605,25,cubic
speedtest.telecom.mu:5203,1773104829.4509108,3.468,911786.0038123432,0.9117860038123432,337422,36,404604,404.604,2498,0,0,0,154604,120164,25,cubic
speedtest.telecom.mu:5203,1773104831.0889204,5.106,1294175.6062081624,1.2941756062081624,602406,69,403014,403.014,1055,0,0,0,297493,201076,25,cubic
speedtest.telecom.mu:5203,1773104832.2161129,6.233,2404785.346429239,2.404785346429239,941238,105,398169,398.169,512,0,0,0,458216,325772,25,cubic
speedtest.telecom.mu:5203,1773104833.8549867,7.872,2933331.3855077187,2.9333313855077185,1542158,176,404820,404.82,855,0,0,0,755440,170057,25,cubic
speedtest.telecom.mu:5203,1773104835.0843475,9.101,7001127.633106834,7.001127633106834,2618022,282,397240,397.24,623,0,0,0,1233516,765477,25,cubic
speedtest.telecom.mu:5203,1773104837.3373952,11.354,6853593.009953156,6.853593009953156,4548206,179,324299,324.299,3170,0,2,0,959082,654363,162,cubic
speedtest.telecom.mu:5203,1773104838.7704012,12.787,5529255.099752548,5.5292550997525485,5538638,193,399062,399.062,364,0,2,0,840361,547109,162,cubic
speedtest.telecom.mu:5203,1773104840.277418,14.294,5511371.059897616,5.511371059897615,6576854,197,325224,325.224,279,0,2,0,1052527,555257,162,cubic
speedtest.telecom.mu:5203,1773104841.3301573,15.347,7493501.3702873215,7.493501370287322,7562942,197,347310,347.31,5459,0,2,0,985593,830163,162,cubic
speedtest.telecom.mu:5203,1773104842.9678729,16.985,5085679.168887464,5.085679168887465,8604054,200,402651,402.651,820,0,2,0,863079,336647,162,cubic
speedtest.telecom.mu:5203,1773104844.1989708,18.216,6737192.6742909355,6.737192674290935,9640822,213,394416,394.416,1638,0,2,0,938369,722903,162,cubic
speedtest.telecom.mu:5203,1773104845.835996,19.853,5172739.20084775,5.17273920084775,10699310,238,484604,484.604,2048,0,2,0,853373,687547,162,cubic
speedtest.telecom.mu:5203,1773104846.8595736,20.876,9449834.725123195,9.449834725123194,11908390,279,323926,323.926,5156,0,2,0,1496607,1174847,162,cubic
speedtest.telecom.mu:5203,1773104848.4982228,22.515,8271007.4806012465,8.271007480601247,13602550,382,391378,391.378,1632,0,2,0,1695963,1171081,162,cubic
speedtest.telecom.mu:5203,1773104850.9704797,24.987,8471559.735352788,8.471559735352788,16220534,229,395173,395.173,9195,0,6,0,1895129,1101949,229,cubic
speedtest.telecom.mu:5203,1773104852.0817366,26.099,8433204.351007488,8.433204351007488,17391966,173,400679,400.679,714,0,13,0,750026,519468,160,cubic
speedtest.telecom.mu:5203,1773104854.0300708,28.047,4827820.5646555405,4.82782056465554,18567742,191,404798,404.798,641,0,13,0,819869,267819,160,cubic
speedtest.telecom.mu:5203,1773104856.0769625,30.094,5557445.007697123,5.557445007697123,19989678,194,403991,403.991,776,0,13,0,834409,331369,160,cubic
speedtest.telecom.mu:5203,1773104857.6119301,31.629,6588302.9705294445,6.588302970529445,21253782,196,339120,339.12,1019,0,13,0,1004273,765928,160,cubic
speedtest.telecom.mu:5203,1773104859.470125,33.487,5180460.011390543,5.180460011390543,22457070,209,330705,330.705,12863,0,13,0,1098133,105438,160,cubic
speedtest.telecom.mu:5203,1773104860.582048,34.599,8396898.142546877,8.396898142546878,23624158,238,352789,352.789,4835,0,13,0,1172224,899266,160,cubic
speedtest.telecom.mu:5203,1773104861.8120666,35.829,7392928.760397219,7.392928760397219,24760838,281,393006,393.006,534,0,13,0,1242385,931031,160,cubic
speedtest.telecom.mu:5203,1773104862.936746,36.954,8116261.925306858,8.116261925306858,25901862,331,397529,397.529,623,0,13,0,1446798,763849,160,cubic
speedtest.telecom.mu:5203,1773104864.083819,38.101,8563737.215545565,8.563737215545565,27129766,398,327196,327.196,4222,0,13,0,2113610,180704,160,cubic
speedtest.telecom.mu:5203,1773104865.2925193,39.309,14624950.674165135,14.624950674165135,29339414,517,393412,393.412,566,0,13,0,2283456,1188086,160,cubic
speedtest.telecom.mu:5203,1773104866.7269351,40.744,17080235.52527967,17.080235525279672,32401934,677,399212,399.212,262,0,13,0,2946690,1878160,160,cubic
speedtest.telecom.mu:5203,1773104867.9625938,41.979,22227549.734011896,22.227549734011895,35835142,531,316121,316.121,776,0,15,0,2918703,2232919,531,cubic
speedtest.telecom.mu:5203,1773104869.4905705,43.507,15086721.692572977,15.086721692572977,38716662,634,395878,395.878,364,0,15,0,2782772,1668091,531,cubic
41.226.22.119:9206,1773104888.3334208,1.025,3424082.3144668597,3.4240823144668595,438806,314,202425,202.425,557,0,0,0,4492232,1077125,2147483647,cubic
41.226.22.119:9206,1773104889.4001443,2.092,28310329.33086792,28.31032933086792,4213718,1353,402986,402.986,812,474,475,474,5833873,5203547,1353,cubic
41.226.22.119:9206,1773104890.8329847,3.525,23844152.67522074,23.844152675220737,8484326,960,203953,203.953,7146,128,1051,128,14824093,2818775,970,cubic
41.226.22.119:9206,1773104891.9023483,4.594,44817863.88318653,44.817863883186526,14475150,476,166081,166.081,1225,32,1266,32,7543353,2064331,476,cubic
41.226.22.119:9206,1773104893.0759754,5.768,39096082.996857114,39.09608299685711,20210678,521,158662,158.662,1411,0,1266,0,5705756,4645224,476,cubic
41.226.22.119:9206,1773104894.2500453,6.942,39110939.41334325,39.11093941334325,25950550,552,153771,153.771,576,0,1266,0,6237550,5103820,476,cubic
41.226.22.119:9206,1773104895.3595335,8.051,41418850.581485756,41.418850581485756,31694766,569,155521,155.521,1121,0,1266,0,6357279,5352875,476,cubic
41.226.22.119:9206,1773104896.4552214,9.147,41887666.565766566,41.887666565766565,37431742,576,158749,158.749,1090,0,1266,0,6304619,5243067,476,cubic
41.226.22.119:9206,1773104897.5548935,10.247,41651631.30999647,41.65163130999647,43157134,578,162523,162.523,943,0,1266,0,6179606,5124516,476,cubic
41.226.22.119:9206,1773104898.6542966,11.346,41735576.52177824,41.73557652177824,48892662,578,160962,160.962,671,0,1266,0,6239530,5161522,476,cubic
41.226.22.119:9206,1773104899.7520747,12.444,41797358.46141063,41.797358461410624,54628190,579,160089,160.089,536,0,1266,0,6284434,5124628,476,cubic
41.226.22.119:9206,1773104900.857673,13.549,41564582.44125234,41.56458244125234,60372406,585,161755,161.755,2071,0,1266,0,6284155,5136014,476,cubic
41.226.22.119:9206,1773104902.196894,14.889,34166728.252514645,34.166728252514645,66092006,477,156592,156.592,812,0,1267,0,5292955,4311364,409,cubic
41.226.22.119:9206,1773104903.4373498,16.129,36961792.24257479,36.96179224257479,71823190,528,154809,154.809,637,0,1267,0,5926353,4864626,409,cubic
41.226.22.119:9206,1773104904.5989811,17.291,39330288.535340354,39.33028853534035,77534102,559,164238,164.238,4250,0,1267,0,5914072,4460731,409,cubic
41.226.22.119:9206,1773104905.711551,18.403,41439485.08102937,41.43948508102937,83297142,576,155982,155.982,1239,0,1267,0,6416494,5137331,409,cubic
41.226.22.119:9206,1773104906.809337,19.501,41860371.78947661,41.86037178947661,89041358,583,161406,161.406,1315,0,1267,0,6276208,5184405,409,cubic
41.226.22.119:9206,1773104907.9157574,20.608,41460402.529155314,41.46040252915532,94775438,585,162523,162.523,713,0,1267,0,6254455,5152804,409,cubic
41.226.22.119:9206,1773104909.0185623,21.71,41596333.161581054,41.59633316158106,100509518,585,165278,165.278,1784,0,1267,0,6150214,5155235,409,cubic
41.226.22.119:9206,1773104910.125264,22.817,41481273.25615451,41.48127325615451,106247942,586,166297,166.297,408,0,1267,0,6122963,5108478,409,cubic
41.226.22.119:9206,1773104911.3140285,24.006,38569009.43584247,38.56900943584247,111979126,592,193559,193.559,608,0,1267,0,5314447,4419742,409,cubic
41.226.22.119:9206,1773104912.4056442,25.097,41980254.562652774,41.980254562652775,117707414,606,167755,167.755,469,0,1267,0,6276915,5219749,409,cubic
41.226.22.119:9206,1773104913.5063138,26.198,41677029.2061744,41.6770292061744,123441494,630,173972,173.972,1059,0,1267,0,6292295,5209381,409,cubic
41.226.22.119:9206,1773104914.6059778,27.298,41820484.379986234,41.82048437998623,129190054,667,182969,182.969,1400,0,1267,0,6334275,5228409,409,cubic
41.226.22.119:9206,1773104915.7015498,28.393,41796935.498641394,41.796935498641396,134913998,722,197452,197.452,1011,0,1267,0,6353653,5241058,409,cubic
41.226.22.119:9206,1773104916.806109,29.498,41677093.18203951,41.677093182039506,140668350,796,218745,218.745,765,0,1267,0,6323019,5162139,409,cubic
41.226.22.119:9206,1773104917.8611324,30.553,41866171.56508445,41.86617156508445,146189574,606,238981,238.981,755,0,1268,0,4406145,5229141,606,cubic
41.226.22.119:9206,1773104919.1239085,31.816,27768000.19361435,27.76800019361435,150572670,323,155853,155.853,1572,0,1274,0,3601113,2906221,298,cubic
41.226.22.119:9206,1773104920.5109289,33.203,24821299.85500719,24.82129985500719,154876126,349,156820,156.82,1367,0,1274,0,3866981,3225484,298,cubic
41.226.22.119:9206,1773104921.832232,34.524,26064595.806226224,26.064595806226222,159181030,360,155793,155.793,439,0,1274,0,4015167,3317296,298,cubic
41.226.22.119:9206,1773104923.1054301,35.797,27040291.098238636,27.040291098238637,163484486,362,157215,157.215,1627,0,1274,0,4000952,3382457,298,cubic
41.226.22.119:9206,1773104924.4485667,37.14,25623652.357406903,25.623652357406904,167786494,362,158685,158.685,3125,0,1274,0,3963888,3228762,298,cubic
41.226.22.119:9206,1773104925.7453568,38.437,26450096.582339976,26.450096582339977,172074022,365,157116,157.116,1111,0,1274,0,4036638,3295519,298,cubic
41.226.22.119:9206,1773104927.0095005,39.701,27243130.550551914,27.243130550551914,176378926,376,161878,161.878,1324,0,1274,0,4035984,3338071,298,cubic
41.226.22.119:9206,1773104928.2435377,40.935,27982872.068098333,27.982872068098334,180695414,399,158079,158.079,434,0,1274,0,4385783,3594515,298,cubic
41.226.22.119:9206,1773104929.370257,42.062,30535095.957643602,30.535095957643602,184995974,434,160669,160.669,740,0,1274,0,4693589,3890615,298,cubic
41.226.22.119:9206,1773104930.4243982,43.116,32648435.79686293,32.64843579686293,189297982,481,157140,157.14,343,0,1274,0,5318715,4357229,298,cubic
41.226.22.119:9206,1773104931.626351,44.318,38222914.3007905,38.22291430079051,195040750,560,160188,160.188,704,0,1274,0,6074462,5012473,298,cubic
